email,homework,time_homework,time_lectures 
e401617a11de6e2511c4c3ffae201e2de3424b36,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,5.0
b6f1161fe15a29e7431e38c0dbde8cf997bde353,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",24.0,5.0
c15bce66d6e460d30c9f0bed595b666e8dbb003b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",2.0,2.0
03df7a73171b0152473cec5f81a90759bce706e5,Workshop 1: Data Ingestion,2.0,2.0
eedde621f0499a2f70f159a394de64751842e7ec,Workshop 1: Data Ingestion,,8.0
490110c88b6b1049cc8793bdd0b2dbe3a43a112b,Workshop 1: Data Ingestion,5.0,5.0
33aaab902cb648a7ea425e5ffffc14630694c026,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,3.0
2ce3e75bcdd78ad6323ace04bb4754c5ba5299f7,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,3.0
78a78648031691de4015c80be8f8860c38d011f5,Homework 3: Data Warehouse,3.0,2.0
7c4f21d152a268055be1212a8600dbe85f162cbd,Workshop 2: Streaming with SQL,5.0,3.0
a92f1d897922b5673549f27bac33258c64048f9b,Homework 3: Data Warehouse,3.0,3.0
f78401bc750bfd2cd235f385f7a4177ddbb674d2,Homework 2: Mage,6.0,7.0
21854ae9b618ebbacb0755607b794499cc19afe3,Homework 2: Mage,2.0,2.0
4fe2779b56f7b99cdc271ce33cb6c91c73f20425,Homework 4: Analytics Engineering,3.0,3.0
61ae2ef34a14f0f84a5325b1018467fe3d80bd1f,Homework 2: Mage,2.0,5.0
bd3c6323da12d3fc71aa0765ceaf1ecde3ade167,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",16.0,6.0
d5d62395716f5bc5bd991791b3953733c0fee376,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,4.0
2d1373bd6a65b30364808193be0df9fe3ac39cf7,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,3.0
6b842705bab50871f8b0bbb0a1598eb8730d245a,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",,3.0
0abfb55d2a299c50f159bf1e3ab1ce211c5762da,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",35.0,2.0
e746cb5bd54cd82a81825f59a05e987f6ee3af28,Workshop 1: Data Ingestion,2.0,3.0
26d0ac3fa88b0b1cff0452d0f8d93a882a705c63,Workshop 1: Data Ingestion,2.0,1.0
5aa3665ee1e104b41977ed7e56d1deaf4f45a543,Homework 2: Mage,6.0,6.0
fccba0c89bf3632990ea8a062769578e045d44a0,Homework 2: Mage,8.0,2.0
f2b67043b060e75f9b1c7824f8063ac8a9693477,Workshop 1: Data Ingestion,2.0,0.5
c8832db634a49973c8aa4a31a98fa48228a73eba,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",48.0,3.0
da222990e5463dd5365db9df397c9d675d50e16e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",7.0,3.0
e0977206a5786a470780685c049f7d566cd44b6a,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,2.0
3400eb0f664341c85fc104c1ff47c263fb19c802,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,0.5
e16b0d7434828211d6deafc52791e4a777888687,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,6.0
03e146c89f3194d7e36db5f3041d657cffa58621,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,2.0
b4cf5dd3ab5c7488cf96b579bbf85d9e11a7feab,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",2.0,2.0
664e59fefe64b072864c406da957cc7ff1f0e155,Workshop 1: Data Ingestion,1.0,1.0
b2f0edadca74c0a299805ed6004f5ed25065b943,Homework 2: Mage,,3.0
5aa3665ee1e104b41977ed7e56d1deaf4f45a543,Workshop 1: Data Ingestion,2.0,2.0
7cef093d59409be420d91c817efd323aa9d42bbc,Workshop 1: Data Ingestion,1.0,1.0
223889dd69ae84868e3dc55dfd52cdc36c29753e,Workshop 1: Data Ingestion,6.0,1.0
570a32b6b819c24cbf56923c8ec82a2af7c2142f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,4.0
c7fd61d3d601ddb2e4844c0da3478d1741c76903,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",23.0,1.0
c03d7c2873caf2d4e0093bd38196e3bfa13c6387,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,15.0
9d9d30b7a09779b3112596a9409db38475ac5aa4,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,2.0
1aa9ca99745fe32c87dbe2fa08e50068449a86d1,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,2.0
91620333a6d67bdf1c4a7bd196c7ce89a821a157,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,15.0
1d8696a1b5e86a1af75598a6888efcbd780038e4,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,2.0
d4b15990cf80cf772ddbac6ba0a99bb391445145,Workshop 1: Data Ingestion,2.0,3.0
58e193bb182697fc588c5fd5c391d02206e09536,Workshop 1: Data Ingestion,2.0,0.75
f358c2b81f88c36d64e7ba2b2fca2e141ff6f9fd,Workshop 1: Data Ingestion,2.0,2.0
1092a4dd528b727f1c2e7f98e181751b4cafc1af,Homework 3: Data Warehouse,1.0,2.0
4c6b903144a8654b4a95c4ab06c57357c1944c2e,Homework 3: Data Warehouse,2.0,3.0
9afa6989b4abf3618fb81a0ea4fd68f025c3db63,Homework 2: Mage,1.0,10.0
14994cdeaa34575cfe4d10d891459db8546bfe38,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",2.0,20.0
a9a93e27854d092a9317c68a9c95139bb6ece74e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,8.0
cf14856835a7c6ec667bff00ab243c47be714559,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,1.0
09652432c3f84ef96b640c737b9c926549a9d7fa,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,8.0
4fac87991ced7730e782cce16b169a793f6178c5,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,1.0
5110ff34d808b97ec90354ce1d1290a5ddc83a3c,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,6.0
d449d17bcf6eedeb2389b2b03ebddf72c88ed7f4,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",30.0,20.0
41919e0adae90adb28b152fbd5354aae3907ff53,Workshop 1: Data Ingestion,3.0,1.0
9e3e4fcabe555f46366a9dce43c4c76c471ee992,Workshop 1: Data Ingestion,3.0,1.0
10ab2806baba78d0ea7b115528b9b97cefc63f96,Workshop 1: Data Ingestion,3.0,1.0
29374eab2f9657635e2426cc6db84e9082312bbe,Homework 5: Batch processing,8.0,4.0
9fcf83ff25006db0b84e58727c4903a8e5b58517,Homework 2: Mage,7.0,0.5
d021d96b41a67230389d3d2f1301576f4f7351c7,Homework 2: Mage,8.0,1.0
022f90716f041b3ac60a4a2bc715b4456a79966d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,1.0
ff38411d903636ce6d20932ea190731bcc4581ac,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,8.0
4c3a056cc6a212d13617260da611df7f696044b1,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,2.0
5a01abcaebc0178f594f06c3c310d198106f9c1c,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,10.0
6a6c142c9fc12d144697667ad3bb9004cd5b5554,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,3.0
c332c9bbcfebeac7916cc3b204f823913b33ca47,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,2.0
b84b2c7a11c43cc7db444454816a5014ff69cb12,Workshop 1: Data Ingestion,,4.0
03e146c89f3194d7e36db5f3041d657cffa58621,Workshop 1: Data Ingestion,1.0,1.0
09652432c3f84ef96b640c737b9c926549a9d7fa,Workshop 1: Data Ingestion,2.0,1.0
b6b03c7ac2c641f139ef64810317ded956a2d18b,Homework 2: Mage,,4.0
a010cb720c5ece1d53157b6dc2736e27cb93807a,Homework 2: Mage,8.0,3.0
5c34536d74bb8c058368b23df0c1e7ca069b22b7,Homework 2: Mage,6.0,2.0
135e71d8f492fe13e0a4a8e1af4636f1290c479a,Homework 2: Mage,8.0,2.0
9afa6989b4abf3618fb81a0ea4fd68f025c3db63,Homework 3: Data Warehouse,2.0,2.0
eb8197c6fe6c054f33c5f77908a3e4b3dab29bb1,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",11.0,12.0
a91027cc15eab18b265c9ca36642f5992c0d358d,Workshop 1: Data Ingestion,1.5,0.5
871712d7c30bf44a8d69c7a47f598cdfecfc7dee,Workshop 1: Data Ingestion,3.0,0.0
b14ea64876c7b845a5e8a866ad49a7bdbec97b90,Workshop 1: Data Ingestion,2.0,2.0
569122b6f028772531f3b55c04e86d872c477060,Workshop 2: Streaming with SQL,2.0,3.0
03e146c89f3194d7e36db5f3041d657cffa58621,Homework 3: Data Warehouse,7.0,2.0
eedde621f0499a2f70f159a394de64751842e7ec,Homework 5: Batch processing,56.0,10.0
231b0093aad5f7767d4c907612f8df540970b8a9,Homework 3: Data Warehouse,3.0,3.0
ef46257539ec8520e8e79bcaf0144ac127d857a2,Homework 5: Batch processing,2.0,2.0
33b4f2c54d9ec3d41ad3b49f7403a8662ce30fca,Homework 4: Analytics Engineering,2.0,1.0
6a08745e9bee38371df5834c47666b073ea9be18,Workshop 2: Streaming with SQL,1.0,1.0
42aebcbd0967ef996e8c520f27e64337cbacce68,Homework 2: Mage,10.0,5.0
5b5b04bf213ebfbdffa12e35e9389379ad7fd49b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",7.0,6.0
ee5efb53bd5696c3b7a322058cb0ed31dc03e695,Workshop 1: Data Ingestion,60.0,3.5
65280bedb391a5b2446ab3665f199852c9812846,Workshop 1: Data Ingestion,3.0,1.0
0dac0777bd4a288b1bc78ca939e658386ec47036,Workshop 1: Data Ingestion,1.5,2.0
6427ffc22ae80ff9a502f94879b3af926dbdd028,Workshop 2: Streaming with SQL,1.5,2.5
19c7b5855f929d59c8b65d4e5c86d9582e4eea50,Workshop 1: Data Ingestion,1.0,1.5
1fda6e5c33d36ff5cb2d6ed7fa856d21fe79b472,Workshop 2: Streaming with SQL,10.0,3.0
df31ed7377faaf096b5517ca43d2050b7ca46686,Homework 3: Data Warehouse,4.0,2.0
f84652db659a1ccb9f426bfe31cd48eaaa502293,Homework 5: Batch processing,5.0,4.0
be492d37dee457545cd8227bc03910d518d77b8b,Homework 2: Mage,4.0,6.0
422f1932cce10f0d116cf1b16c2eaa206300e162,Homework 2: Mage,8.0,2.0
cf6cc8e370f90273b75d253d4b91368536195d70,Homework 2: Mage,10.0,4.0
23c3051fedcfb33601885d422e37711f5e0bc61d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",11.0,8.0
e5c018177f9f3103ff26b945a436605a6bdaf7e7,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",15.0,3.0
3400eb0f664341c85fc104c1ff47c263fb19c802,Workshop 1: Data Ingestion,1.5,1.0
5fe0d53d1d1f6ae99a929e0119a3df335d58962c,Workshop 1: Data Ingestion,4.0,5.0
83fc6f0949893fd14ab029da77bc77dfab98fa22,Workshop 1: Data Ingestion,15.0,3.0
b253d57e1978b7506c1f99aabad2c58476d86850,Homework 5: Batch processing,2.0,2.0
88d4f83a8f6f7973e88231318215de7f8da470c5,Homework 5: Batch processing,20.0,2.0
41bb36a854bf8819a3a43f95d7d929574c50fd27,Homework 3: Data Warehouse,2.0,3.0
c2db6f3569cfaeb8bc5b9fe3c10b11d542d0d203,Homework 6: Streaming,24.0,8.0
d7080a08966c8001c89b364dd8e9c5eee06061e4,Homework 3: Data Warehouse,12.0,3.0
490110c88b6b1049cc8793bdd0b2dbe3a43a112b,Homework 3: Data Warehouse,5.0,5.0
d4af3e16b390c6c6da7b389c23814e7f3ce1f255,Homework 3: Data Warehouse,2.0,1.0
508c6557db033d229be52b2860c81cf2ad09bc73,Homework 3: Data Warehouse,3.0,4.0
647aa037e9210ee758fba3962b86a52cd225d901,Homework 2: Mage,,2.0
53ef925074886bd37411a846359e239ad1763cfc,Homework 4: Analytics Engineering,6.0,10.0
88d4f83a8f6f7973e88231318215de7f8da470c5,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",40.0,2.0
01b780a89fd1ec4ad9fcb9467cad9c0023eac759,Workshop 1: Data Ingestion,2.0,1.0
c351740e8c31238943ea324241316c82f286f29f,Workshop 1: Data Ingestion,6.0,2.0
ee02aa925db1c145b770d9092dbe9f959f130fb9,Workshop 1: Data Ingestion,2.0,1.5
76f2229667b4f5a9e80591c68e30266cd7a5887e,Workshop 1: Data Ingestion,3.0,1.0
7dc6e0cff279b06121f1e846e13912cf78996809,Homework 3: Data Warehouse,,5.0
4c3c42d0c2cc16d286c8b90cd814c08ff4546764,Homework 3: Data Warehouse,4.0,2.0
515db155a3b6222a66d52b4051b4c2e25db43767,Workshop 1: Data Ingestion,2.0,1.0
2d54a9ea84926a8d11b1063b64fb544c9106dc22,Workshop 1: Data Ingestion,4.0,3.0
5c7ab74c0b56014b78f0087dbdb976810cac3e4d,Workshop 1: Data Ingestion,3.0,1.0
e1a0a4f394c427ed5351b12845d1e2d5cef95fb1,Homework 2: Mage,6.0,1.0
eb474ed796652bf4df6e694eb1ee151814b38b1b,Homework 2: Mage,3.0,3.0
569122b6f028772531f3b55c04e86d872c477060,Homework 2: Mage,3.0,3.0
ca27e08650031039adf3be40cc8f0de0999e28bd,Homework 2: Mage,1.0,3.0
639f128afd164b9408df7ce5f85a6b119f17d245,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,7.0
99b850167a97c8911febdf995f870e5f5b2ce92d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",40.0,120.0
022f90716f041b3ac60a4a2bc715b4456a79966d,Workshop 1: Data Ingestion,1.5,1.5
1ddbc9d8aa68945f4d7cb9d54cea80eaea81335d,Workshop 1: Data Ingestion,1.0,1.3
5c34536d74bb8c058368b23df0c1e7ca069b22b7,Workshop 1: Data Ingestion,4.0,2.0
3400eb0f664341c85fc104c1ff47c263fb19c802,Homework 3: Data Warehouse,3.0,2.0
a130489b690035528ff7541bf0664df5f3ae8c54,Homework 3: Data Warehouse,9.0,2.0
5c72a74cd8fbcb1a72f34914897a45fa3319fb3b,Homework 2: Mage,4.0,4.0
490110c88b6b1049cc8793bdd0b2dbe3a43a112b,Homework 2: Mage,5.0,5.0
c70fc9659c6a642f64aa65402c93844d7f8ae274,Homework 3: Data Warehouse,3.0,3.0
eb22b0cdeaf25e52bc8bae047ed3a660d62d316f,Homework 3: Data Warehouse,2.0,4.0
3b7479af006bc776a95de3dca470e99bf4e5ad11,Homework 6: Streaming,3.0,8.0
939fb0668a159d2138e435f48d4257162019fa9b,Homework 2: Mage,3.0,1.0
70a2a9c7bbdb7ffb12e1d88ec1e159e7b95e4da3,Homework 3: Data Warehouse,1.0,1.0
61ae2ef34a14f0f84a5325b1018467fe3d80bd1f,Homework 4: Analytics Engineering,4.0,5.0
a220cbe01e65515d8184eec5d2fc543119b4ba8c,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",,2.0
4dca5c6de083c60943cb7bb3ca006645634bb492,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,11.0
6465439cabeb623bb548019d4f0508aff5b27e42,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",,20.0
5c0b09403f5639b7fcffe2b582213129faa0a1c3,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",,3.0
76bb52ed057495606631d403757bec003dabfa42,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,6.0
611a71171c16c22ed8a594f45dee2f925b414c84,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",15.0,3.0
1b9549d3bc69bf75c7319c11a310e80797c1b0d1,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,1.0
ede852b3975058886139edcbb6a5358d5b223f4b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",16.0,3.0
283b2e4bdc88ec4137cdbb401a8b55fb06653d5e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",9.0,2.5
dfbc41acad5e8c903c9633813ed23036c2aace51,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",40.0,40.0
4fe2779b56f7b99cdc271ce33cb6c91c73f20425,Workshop 1: Data Ingestion,1.0,1.0
803b135285e4e8082dcd9f77efe6eb6a6bc82bc4,Workshop 1: Data Ingestion,1.0,1.0
7dc6e0cff279b06121f1e846e13912cf78996809,Workshop 1: Data Ingestion,,3.0
051dc228cff12046a77288512fdb6a12e581220b,Workshop 2: Streaming with SQL,2.0,1.0
069cd86f680b2cddda10b7fd69b7714b8e0363cb,Homework 6: Streaming,5.0,4.0
044e5faf92ad8a2c441564b936f92c86c2771373,Homework 3: Data Warehouse,,2.0
43c85a61cd0d860cfd764833b64095ed39dfd34c,Homework 5: Batch processing,,1.0
5d1437e5a60cab7afff8ddc282fd8e319aa2c879,Homework 5: Batch processing,10.0,1.0
7a099addf165553cae88848ebf71a524ce5d7e1f,Homework 2: Mage,3.0,3.0
fd75ce9ca0ee45fa9335b95f21494348a2965a9a,Workshop 1: Data Ingestion,6.0,2.0
1b9549d3bc69bf75c7319c11a310e80797c1b0d1,Homework 6: Streaming,40.0,2.0
94fbbf2d692255087f1f0dfa663b4e22f517f28b,Workshop 2: Streaming with SQL,3.0,0.5
1cdd017d77813059eb36d65fd32da49d91b07c46,Workshop 1: Data Ingestion,2.0,2.0
aefc02e2f7c37e300c17f029280d752bcd73ab05,Homework 6: Streaming,3.0,5.0
23c3051fedcfb33601885d422e37711f5e0bc61d,Homework 3: Data Warehouse,10.0,7.0
3832ee32ab8a8c89a86fb77203d0c010c1c3892f,Homework 3: Data Warehouse,1.0,1.5
33b4f2c54d9ec3d41ad3b49f7403a8662ce30fca,Homework 2: Mage,1.3,2.0
dee0ba69dc4366e7a6445857d6d1b84ab0e8e434,Homework 2: Mage,3.0,3.0
1b4bf7b8d125cf1ecfe30fc4aebde13729ebcc4a,Homework 2: Mage,48.0,24.0
4b4d3158a0340ef59c79dbc3cc8fa57ad52b5a67,Homework 2: Mage,14.0,8.0
1532f70469a2dd1ddff940fde7e7eb4397d07c26,Workshop 1: Data Ingestion,1.5,0.5
aefc02e2f7c37e300c17f029280d752bcd73ab05,Workshop 2: Streaming with SQL,3.0,2.0
daa3121015bab0b6f67be31f1c241ca35aca9f34,Homework 4: Analytics Engineering,10.0,2.0
eb25f49d16059a96ebe5b34eb150b963744bfcc5,Homework 3: Data Warehouse,3.0,3.0
f45f24336f993d12faf9474e953b5c246cf74b1d,Homework 2: Mage,2.0,2.0
e3bf8ae3e27ea0b19b1c0cad2ca96a68073ec94f,Homework 6: Streaming,8.0,4.0
94058afaf351cce90d29421b8f492ab93b43f637,Homework 3: Data Warehouse,,3.0
98e2ebec03d59971f3b353f8e511c2d4666fa252,Homework 5: Batch processing,,2.0
4429925a9f743a520a2e5bc986c230f1fa2df1ce,Homework 5: Batch processing,3.0,1.0
557500eda72ab084fa7937ae6091ec0a1c6e4d44,Homework 6: Streaming,,3.0
f310b8381abfc5988f0180f22aff3d73f7b77adb,Workshop 1: Data Ingestion,3.0,1.0
f5f408aca507c452b70df8787949a77bfbf40fd0,Workshop 1: Data Ingestion,5.0,3.0
3466f15deeb705832dabc2748f6aa8d3740145ee,Workshop 1: Data Ingestion,2.0,1.0
6cf39cf0857a25e3a9767c298a76320e272a38f1,Homework 3: Data Warehouse,2.0,2.0
647aa037e9210ee758fba3962b86a52cd225d901,Homework 3: Data Warehouse,,1.0
4126cf97fb83e849da974e4b417772363afc465e,Homework 5: Batch processing,10.0,1.0
54a15b05c88c53a82627c802254c919859651cec,Workshop 2: Streaming with SQL,3.0,1.5
a68c752f0ae3a78efda28e2d839b422bca32982e,Workshop 2: Streaming with SQL,5.0,2.0
fa905447a7b35e7b88ecfef81c5b42cf86cb14c0,Homework 4: Analytics Engineering,4.0,3.0
da222990e5463dd5365db9df397c9d675d50e16e,Homework 4: Analytics Engineering,3.0,5.0
da6037ef83a5ceac3b0a4d10fbc0196af7979224,Homework 2: Mage,6.0,4.0
ab5bd41f6732b381c3acb4289a6a3175706f60e3,Workshop 1: Data Ingestion,4.0,4.0
f3aa6850b4a152aafa28bb858c111b20d8f11b53,Workshop 1: Data Ingestion,1.0,2.0
76f2229667b4f5a9e80591c68e30266cd7a5887e,Workshop 2: Streaming with SQL,10.0,4.0
c643849f2f089696eee876e9c6342b85e98ba7bc,Workshop 1: Data Ingestion,6.0,1.0
526d54978ebe147c0215bc8402d10a462b861618,Workshop 2: Streaming with SQL,1.0,1.0
923da55d66113cdf84667075ff40678957cb69be,Workshop 2: Streaming with SQL,4.0,3.0
baad3b356f29e6cb525ee9d7cbb3a538ccd59192,Homework 6: Streaming,7.0,2.0
b4cf5dd3ab5c7488cf96b579bbf85d9e11a7feab,Homework 3: Data Warehouse,2.0,3.0
923da55d66113cdf84667075ff40678957cb69be,Homework 2: Mage,8.0,6.0
189c42f223fe16414297e2c70c4de9559b78ccdd,Homework 4: Analytics Engineering,5.0,1.0
5aa3665ee1e104b41977ed7e56d1deaf4f45a543,Homework 4: Analytics Engineering,3.0,5.0
4fe2779b56f7b99cdc271ce33cb6c91c73f20425,Homework 3: Data Warehouse,1.0,2.0
ff38411d903636ce6d20932ea190731bcc4581ac,Homework 2: Mage,5.0,8.0
be1f8ca85bfbdf80414fc8f851bedfde64ecc12a,Homework 3: Data Warehouse,5.0,5.0
9224394bcd611b4ef811e83c2d5148471e8c7986,Homework 5: Batch processing,8.0,4.0
72c48a197bdf9704d54a2d4c2fb256803a3e725b,Homework 2: Mage,24.0,2.0
4c79e89d131699990e8fd139c613e85d80eea4a4,Homework 2: Mage,8.0,2.0
53ef925074886bd37411a846359e239ad1763cfc,Workshop 1: Data Ingestion,2.0,1.0
daa3121015bab0b6f67be31f1c241ca35aca9f34,Workshop 1: Data Ingestion,2.5,0.5
3c2afac271e9cefa4afd84f3a8f93d01dec0e46a,Workshop 1: Data Ingestion,3.0,1.0
df01d219616cbdb345f6f453ae17a50b2b43a5c6,Workshop 1: Data Ingestion,3.0,3.0
a68c752f0ae3a78efda28e2d839b422bca32982e,Homework 3: Data Warehouse,3.5,0.5
1b4bf7b8d125cf1ecfe30fc4aebde13729ebcc4a,Homework 3: Data Warehouse,12.0,6.0
1c35c60cc232e800dcaf98f0994a3a9a23c84f81,Homework 3: Data Warehouse,3.0,2.0
eedde621f0499a2f70f159a394de64751842e7ec,Workshop 2: Streaming with SQL,5.0,7.0
80319f7e178261e4b3e160becb56dc2816e370c6,Homework 3: Data Warehouse,6.0,2.0
ef46257539ec8520e8e79bcaf0144ac127d857a2,Homework 4: Analytics Engineering,3.0,9.0
5a4df9ed278b079acf5a456aeb23ec35bb029310,Homework 4: Analytics Engineering,6.0,3.0
f35536822136404d6ba53b091f4be24f25079038,Homework 4: Analytics Engineering,3.0,5.0
90b83dea3814c3d34f2f36484993553cd3633879,Homework 4: Analytics Engineering,7.0,3.0
d9941a6c647fa8f3c0d6a28d9e69315abae9e57a,Homework 2: Mage,2.0,4.0
75fa0368d7c505fc9aaf8ec4bcb7bbc2898845e9,Workshop 1: Data Ingestion,5.0,1.0
e3bf8ae3e27ea0b19b1c0cad2ca96a68073ec94f,Workshop 1: Data Ingestion,3.0,1.0
df31ed7377faaf096b5517ca43d2050b7ca46686,Workshop 1: Data Ingestion,2.0,6.0
a507fd83182a2c307c2e506e64fb6b8ce2595b5d,Homework 3: Data Warehouse,5.0,3.0
17587c8f35db8a4feaf77c01f2083c0556b5a547,Homework 3: Data Warehouse,5.0,6.0
d0164a26f1af413d05619e117ee396f7bd1afbf7,Homework 3: Data Warehouse,2.0,5.0
d7080a08966c8001c89b364dd8e9c5eee06061e4,Workshop 1: Data Ingestion,15.0,2.0
768ef0ab2379b8c6a55d2c18f672fe15c2c5a634,Homework 3: Data Warehouse,5.0,5.0
61ae2ef34a14f0f84a5325b1018467fe3d80bd1f,Homework 3: Data Warehouse,3.0,8.0
ae7b66748bb3247844d923c3b3d95fdf1bc1e626,Workshop 2: Streaming with SQL,2.0,3.0
facef0743e0bd213d303662644e011c914b4a3e5,Homework 5: Batch processing,15.0,2.0
affddecd838f4c23c218491aac25f994540378da,Homework 4: Analytics Engineering,8.0,2.0
7c924d02b9cc25654c9edbdd042e8058e7c915f4,Homework 4: Analytics Engineering,10.0,6.0
3ebad79b4d9afe701cfd27635161950c0a898867,Homework 2: Mage,12.0,
78a78648031691de4015c80be8f8860c38d011f5,Homework 2: Mage,6.0,2.0
215f019cd981212b53d9eb17871871944af6afa4,Workshop 1: Data Ingestion,1.5,1.5
5bbc9980d32ffc904a7261621b41d93c24ae9f08,Workshop 1: Data Ingestion,3.0,1.5
6cf75201f9d9ea6221964b987cd30457a02a707d,Workshop 1: Data Ingestion,4.0,1.0
a5ae3dc74c7bd40a64f9f61107b1eb06f0b96f06,Workshop 1: Data Ingestion,3.0,2.0
65de061491ab7511cb7f6df35444ee41286e4c9b,Homework 3: Data Warehouse,5.0,3.0
af4d2e6b54a21baf3ddc75184be435825b83fa25,Homework 3: Data Warehouse,6.0,6.0
315da83aacca378ba605434595f871e8b410471e,Homework 3: Data Warehouse,2.0,2.0
924a4c537be5599eb68f4649867c426c0f3f3d12,Workshop 1: Data Ingestion,2.0,1.0
2286dda162f331c18bed9cab02638ec486bad312,Homework 3: Data Warehouse,20.0,14.0
7cef093d59409be420d91c817efd323aa9d42bbc,Homework 3: Data Warehouse,2.0,2.0
ab5bd41f6732b381c3acb4289a6a3175706f60e3,Homework 4: Analytics Engineering,8.0,5.0
570a32b6b819c24cbf56923c8ec82a2af7c2142f,Homework 6: Streaming,4.0,1.5
6ddf24990ce2777294b26fbd77535b0e82d9fdea,Homework 4: Analytics Engineering,8.0,5.0
dd75487e41e1ef5ea3e93b60732dfe2050c9c68e,Homework 4: Analytics Engineering,4.0,4.0
58e193bb182697fc588c5fd5c391d02206e09536,Homework 5: Batch processing,8.0,6.0
2f05356b23453e1c5eeec66147e66570b0050b01,Homework 2: Mage,3.0,7.0
c6e8a7bdcfcda74f4cc2fb23a8c0cfc1ac42454d,Homework 2: Mage,3.0,2.0
37c71e60a4522ca7fdaf9bf74c5259e15ec46f8f,Workshop 1: Data Ingestion,8.0,5.0
e52971b1daac5cc24e5a84121ddcf8f6fb0ba054,Workshop 1: Data Ingestion,2.0,3.0
b5be2925036eb05438b1015d0e11997d198f180e,Homework 3: Data Warehouse,1.0,1.0
d021d96b41a67230389d3d2f1301576f4f7351c7,Homework 3: Data Warehouse,2.0,1.0
03df7a73171b0152473cec5f81a90759bce706e5,Homework 3: Data Warehouse,1.0,1.0
37978012e77fe7d185de5162ab1369b0d78ce464,Homework 3: Data Warehouse,,2.0
e746cb5bd54cd82a81825f59a05e987f6ee3af28,Homework 3: Data Warehouse,2.0,3.0
29374eab2f9657635e2426cc6db84e9082312bbe,Homework 6: Streaming,8.0,6.0
dda5d36e1a3b9956125b2d0b4ea0a99de7e6ae12,Workshop 2: Streaming with SQL,4.0,2.0
820df1ad1ef059d9792c4c0e4f6f02eef036c1eb,Homework 2: Mage,8.0,8.0
471f3edd25f7963a6be7498b94ea9a4114131983,Homework 2: Mage,10.0,3.0
9aef4c4f4cc7f5593a470ab727b34a9513196035,Homework 2: Mage,7.0,3.0
